Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Weather Condition,Energy (j)
5.239510059,397.0924694,250.9786987,Cloudy,282.0223999
5.162048817,376.8302048,250.4859009,Rainy,314.350708
5.099153996,360.7372496,255.7624969,Sunny,290.0632935
5.343812943,425.1717628,249.3423004,Windy,333.4401855
6.099829197,658.1848095,248.048996,Cloudy,515.7753296
5.926447868,600.4545324,249.3739929,Rainy,456.2858887
6.215766907,699.2301325,250.644104,Rainy,533.428772
5.064552784,352.0178623,256.4093933,Sunny,259.3424072
4.964330196,327.2848212,250.2478027,Sunny,201.819397
5.258976936,402.262954,244.4440002,Windy,268.3049927
5.918684006,597.8970998,239.7438965,Cloudy,435.8208923
5.596834183,497.292166,239.232193,Rainy,386.7905884
3.976922989,123.6118177,244.3372955,Rainy,99.99365997
3.672559977,73.70887302,247.2084961,Sunny,34.5451889
3.258706093,29.63290237,247.1860046,Windy,12.64214039
4.18930912,158.9728874,240.6968994,Windy,43.37677002
4.178967953,156.9634871,236.8220978,Cloudy,87.98921967
5.790917873,556.712154,226.2266998,Rainy,389.4660034
5.463596821,458.5885806,224.4440002,Rainy,364.3366089
4.085515022,139.0414495,227.6898041,Sunny,105.294899
3.953480005,119.2412898,229.6472931,Sunny,66.08872986
3.672693014,73.72744775,228.928894,Windy,35.3020401
4.738945007,274.3619097,188.1470032,Rainy,184.1473999
5.262627125,403.2360086,194.0222015,Sunny,300.3218079
5.671433926,519.6947493,193.4736023,Windy,387.1369019
5.638457775,509.7257692,188.4095001,Cloudy,391.2337952
5.892024994,589.1638351,185.4808044,Rainy,456.219696
6.31149292,734.206557,191.5458069,Rainy,593.6989136
6.439180851,782.4053468,190.5787048,Cloudy,628.0446167
6.508382797,809.2738322,193.600296,Rainy,671.5471802
6.609460831,849.477452,197.2046967,Cloudy,725.6002197
6.266936779,717.8039098,200.3809052,Windy,644.4921875
6.344666004,746.5580137,201.5858002,Rainy,670.1096191
6.444839954,784.5827259,203.558197,Sunny,699.8814697
6.662438869,871.0109376,203.3309021,Windy,786.6339722
6.715493202,892.8986078,201.9506989,Cloudy,835.2694702
7.088175774,1056.18116,203.1170044,Windy,972.2374878
7.494639874,1255.201575,204.906601,Rainy,1108.041992
8.108037949,1592.459241,207.9082031,Sunny,1327.154053
8.70968914,1958.785268,210.5310974,Windy,1601.782959
8.926522255,2096.734822,208.6741028,Cloudy,1670.185059
8.564249992,1867.759836,207.9172974,Rainy,1536.197021
8.936219215,2102.957997,208.4747925,Sunny,1718.793945
8.685868263,1943.786501,208.2902985,Windy,1558.446045
8.072049141,1571.522324,207.5119019,Cloudy,1319.662964
7.942752838,1497.385948,205.467804,Rainy,1293.796997
7.990052223,1524.305161,205.9918976,Rainy,1313.848999
7.998617172,1529.204909,208.9477997,Sunny,1317.112061
8.122879982,1601.130564,210.4281006,Sunny,1256.500977
8.086426735,1579.871387,211.2048035,Windy,1254.137939
8.440995216,1791.735193,212.2572937,Cloudy,1418.540039
8.767012596,1995.01345,212.2982941,Rainy,1596.885986
9.06193924,2183.994961,212.9835052,Rainy,1814.432983
9.251745224,2307.378841,213.4420013,Sunny,1854.078979
9.184277534,2263.400045,212.1734924,Windy,1799.593018
9.106826782,2213.073295,210.8220062,Cloudy,1763.712036
8.631258965,1909.531991,209.0233002,Sunny,1659.171021
9.153072357,2243.101196,209.6192017,Windy,1851.515015
9.554251671,2482.300821,207.6472015,Cloudy,1975.459961
9.312982559,2347.391056,201.7310028,Rainy,1889.621948
10.10048962,2853.017393,199.5113983,Rainy,2104.736084
9.951940536,2761.856104,194.0178986,Sunny,2151.10498
9.945900917,2758.003344,187.1990051,Windy,2063.241943
9.666418076,2566.622705,183.7012939,Cloudy,2006.051025
8.536455154,1850.521392,179.6401062,Rainy,1612.646973
7.525405884,1271.068297,179.8399048,Rainy,1184.286987
7.086306095,1055.318461,178.7467957,Cloudy,1140.553955
8.358287811,1741.358584,180.5834045,Rainy,1652.014038
7.409690857,1211.635716,181.2422028,Cloudy,1237.06604
7.354672909,1183.996379,181.5292969,Windy,1166.125977
8.404951096,1769.715068,181.0516052,Rainy,1564.103027
6.972259998,1003.549982,180.134201,Sunny,1043.109009
8.047877312,1557.532158,181.7066956,Windy,1488.350952
8.044137001,1555.372587,180.539505,Cloudy,1565.082031
6.080605984,651.5181254,185.6363983,Windy,724.690979
6.081748009,651.9130811,187.4279938,Rainy,682.2935181
7.100872993,1062.051996,189.5966949,Sunny,1003.958984
6.990286827,1011.622271,192.7622986,Windy,928.6542969
7.261452198,1138.166166,185.8887939,Cloudy,1078.852051
6.894481182,969.186784,189.2510986,Sunny,996.1154785
7.887127876,1466.037157,191.8598022,Windy,1341.875
7.682342052,1353.675717,191.3226013,Cloudy,1305.448975
7.259235859,1137.091551,191.5357971,Rainy,1058.251953
7.346475124,1179.916046,184.7781067,Sunny,1105.921021
5.196857929,385.8743934,198.3865051,Windy,403.1564026
5.175075054,380.2031228,205.8703003,Cloudy,376.6955872
3.876429081,105.4959653,209.7001953,Rainy,146.0997925
6.278252125,721.9492005,195.5628967,Rainy,661.6016235
6.402718067,768.4602849,192.6324005,Sunny,805.0488892
4.484199047,218.6626415,205.1089935,Sunny,298.8534851
4.147164822,150.8169678,210.3146057,Windy,180.7339935
4.281483173,177.1239296,202.3829956,Cloudy,164.5227051
4.524487972,227.2010444,213.3677979,Rainy,286.2478943
6.482016087,798.9742111,195.8858032,Rainy,794.180603
6.273851871,720.3355627,199.8005981,Sunny,749.309021
5.427311897,448.3308751,206.2472992,Windy,406.751709
4.691827774,263.7447567,214.3993988,Cloudy,313.9732056
5.982162952,618.9949293,210.7243958,Sunny,576.7579956
4.432437897,207.8343824,222.5167999,Windy,218.716507
6.303462982,731.2346368,217.1143036,Cloudy,646.119873
5.707274914,530.6500593,212.7413025,Rainy,497.0845947
6.640658855,862.1194176,209.5682068,Rainy,819.508728
6.847434044,948.7623484,210.4472961,Rainy,826.5526123
6.070957184,648.1867658,207.8220062,Sunny,557.255188
4.375234127,196.0476249,204.2270966,Windy,213.5682983
4.42628479,206.5575653,216.9414978,Cloudy,177.8562012
5.317218781,417.9239118,213.0496063,Rainy,408.976593
6.167294979,681.8947149,210.7397003,Rainy,654.1920166
5.701951027,529.0147603,208.7707062,Sunny,524.8826904
6.09131813,655.2282688,207.6132965,Sunny,599.0250244
5.890785217,588.7595076,209.2501068,Windy,531.1533203
7.780132771,1406.714641,204.569397,Cloudy,1261.504028
7.731473923,1380.178584,203.7230072,Rainy,1306.402954
6.284797192,724.3532327,203.7566986,Rainy,685.4857178
6.141419888,672.7437514,199.642807,Sunny,611.5794067
7.850055218,1445.334398,193.4987946,Windy,1326.467041
8.323646545,1720.421484,192.7929993,Cloudy,1575.38501
8.915434837,2089.624454,195.7389069,Sunny,1803.880005
8.696194649,1950.284352,196.5462952,Windy,1834.161987
8.564061165,1867.642546,196.3923035,Cloudy,1748.386963
8.564416885,1867.863504,197.1567993,Rainy,1689.665039
8.490262032,1821.992,191.0052948,Rainy,1694.009033
9.948659897,2759.764779,195.5072021,Sunny,2403.794922
10.89848042,3235.408526,198.8852997,Windy,2757.916992
10.38568974,3009.51549,198.1112976,Cloudy,2574.697021
10.36841965,3000.701769,200.0442963,Rainy,2596.680908
10.38171005,3007.491828,199.5440979,Rainy,2590.2229
9.903279305,2730.482459,198.537796,Cloudy,2395.062988
9.607727051,2523.057119,199.2279968,Rainy,2189.35791
10.11861038,2863.672718,200.6661987,Cloudy,2420.330078
10.97052002,3261.933954,199.1950989,Windy,2742.929932
10.68655014,3150.170108,196.0328979,Rainy,2686.416016
11.39641953,3395.15878,198.1862946,Sunny,3003.856934
12.49687958,3578.897998,197.3981018,Windy,3504.396973
12.83098984,3595.662644,199.4217987,Cloudy,3496.218994
12.41940022,3572.607633,201.3072052,Windy,3314.048096
12.52877045,3581.219473,199.9427948,Rainy,3432.301025
13.32581043,3600,200.1118927,Sunny,3570.14209
12.26387024,3557.148731,194.9918976,Windy,3430.208008
12.47109032,3576.906917,192.6058044,Cloudy,3503.664063
12.6278801,3587.450884,192.7658997,Rainy,3527.97998
11.93634033,3511.702102,192.3193054,Sunny,3124.02002
11.20536041,3340.229978,192.6260986,Windy,2701.38501
11.35136032,3382.886448,195.3890991,Cloudy,2854.414063
11.90616035,3506.598003,195.6208954,Rainy,3111.563965
12.26002026,3556.717302,197.8367004,Rainy,3260.175049
12.63035011,3587.587338,197.6795044,Sunny,3410.389893
12.73871994,3592.68284,193.9611969,Sunny,3491.378906
13.80282021,3600,190.5063019,Windy,3598.218018
12.22706985,3552.927149,189.6519928,Cloudy,3323.207031
11.07600975,3298.62362,187.1605988,Rainy,2797.944092
13.04226017,3600,193.1889954,Rainy,3535.816895
13.17105961,3600,192.0865021,Sunny,3597.801025
13.00154972,3600,189.1820068,Windy,3550.054932
13.07211018,3600,190.272995,Cloudy,3588.422119
14.04224014,3600,194.3562927,Sunny,3603.920898
12.39410973,3570.353104,190.4113007,Windy,3319.205078
12.61056995,3586.469009,191.6600037,Cloudy,3388.60498
12.41683006,3572.383062,189.156601,Rainy,3446.968994
12.64906025,3588.591407,187.4309998,Rainy,3511.253906
13.71522999,3600,188.8614044,Sunny,3499.621094
14.18572044,3600,188.3755951,Windy,3474.445068
15.85019016,3600,188.0213928,Cloudy,3466.355957
16.50363922,3600,185.7794037,Rainy,3462.312012
17.4140892,3600,185.7785034,Rainy,3461.947021
17.80727959,3600,188.7129974,Cloudy,3461.159912
18.6352005,3600,191.0975037,Rainy,3461.033936
17.36904907,3600,188.5811005,Cloudy,3461.263916
16.54063034,3600,184.584198,Windy,3491.441895
16.78251076,3600,185.0679932,Rainy,3491.699951
16.30423927,3600,187.2803955,Sunny,3507.781006
12.70349026,3591.216744,190.7066956,Windy,3357.384033
9.105202675,2212.019992,196.4644928,Cloudy,1920.255005
10.28061962,2954.596924,189.5682068,Windy,2565.958984
13.43202972,3600,185.1880035,Rainy,3550.690918
13.02591038,3600,187.4907074,Sunny,3551.437988
9.35476017,2374.73224,205.2272949,Windy,2012.396973
8.850179672,2047.892277,200.300705,Cloudy,1810.390015
11.19347954,3336.560293,196.9116058,Sunny,2962.621094
12.33590984,3564.784416,189.4468994,Windy,3404.543945
13.7245903,3600,193.0361023,Cloudy,3544.209961
14.38753986,3600,189.1716003,Rainy,3516.297119
14.53604031,3600,191.8209991,Sunny,3499.753906
16.22421074,3600,198.8999939,Windy,3469.62207
15.28339005,3600,197.5653076,Cloudy,3464.791992
15.3090601,3600,194.0370941,Rainy,3477.163086
14.6156702,3600,195.1307983,Rainy,3508.666992
15.81369972,3600,187.1206055,Sunny,3478.064941
16.20417976,3600,185.2144928,Sunny,3463.010986
17.66309929,3600,181.4886017,Windy,3461.86499
19.6509304,3600,182.7230988,Cloudy,3522.403076
14.91413021,3600,201.0444946,Rainy,3587.159912
13.70576,3600,203.1992035,Rainy,3507.802979
13.58619976,3600,192.8444977,Sunny,3538.879883
14.35665989,3600,193.0529938,Windy,3463.220947
14.08924007,3600,190.6152954,Cloudy,3462.587891
15.00119972,3600,192.545105,Sunny,3462.341064
14.63399982,3600,184.9002075,Windy,3463.111084
13.71617985,3600,181.1071014,Cloudy,3469.483887
12.6886797,3590.545813,182.2373962,Rainy,3483.145996
12.48670006,3578.124265,185.6865997,Rainy,3467.000977
13.22636986,3600,189.0908051,Rainy,3473.2229
13.89756966,3600,192.7084045,Sunny,3462.522949
14.88047981,3600,195.6029053,Windy,3468.316895
13.14039993,3600,197.3625031,Cloudy,3536.362061
11.07938957,3299.757632,192.245697,Rainy,3030.998047
10.57962036,3102.910029,197.4315033,Rainy,2983.431885
12.40997028,3571.778648,196.7153015,Sunny,3342.251953
13.89216995,3600,196.0467072,Sunny,3486.989014
14.47630978,3600,201.355896,Windy,3506.675049
14.09041023,3600,203.9826965,Cloudy,3518.358887
13.99855042,3600,199.8457947,Rainy,3476.512939
12.47646999,3577.330685,200.3818054,Rainy,3321.214111
10.12040997,2864.725483,201.3363953,Sunny,2655.034912
11.51896,3426.470156,200.0063934,Windy,3150.928955
11.54475975,3432.685128,201.2720947,Cloudy,3172.641113
10.29969025,2964.79702,201.9423981,Sunny,2740.165039
10.69322968,3153.025575,202.7816925,Windy,2733.500977
9.956677437,2764.869716,204.608902,Cloudy,2602.217041
10.07441044,2837.507197,213.1401062,Rainy,2457.541016
7.655891895,1339.531684,224.5471954,Rainy,1274.088013
8.563497543,1867.292468,229.6941071,Sunny,1877.635986
10.6968298,3154.55995,226.6893005,Windy,2869.595947
12.3551302,3566.682383,229.0570068,Cloudy,3452.759033
12.21640968,3551.663346,231.405899,Rainy,3468.352051
10.20751953,2914.526752,230.2073975,Rainy,2655.529053
9.348080635,2370.358697,230.7285004,Cloudy,2253.663086
9.860652924,2702.371314,231.8052063,Rainy,2500.440918
9.452671051,2438.919715,228.5348969,Cloudy,2216.431885
10.68525028,3149.613118,219.1735992,Windy,1546.213013
13.47113991,3600,208.0128021,Rainy,565.8881836
13.39766979,3600,208.781601,Sunny,3582.041992
13.78203964,3600,205.6916962,Windy,3597.409912
13.38521004,3600,202.9573975,Cloudy,3565.2771
13.66808987,3600,199.6414032,Windy,3598.103027
13.71926022,3600,202.7637024,Rainy,3600.524902
12.99775028,3597.934447,198.6343994,Sunny,3559.36792
12.9792099,3597.877863,196.5995941,Windy,3588.157959
14.24143982,3600,201.9125061,Cloudy,3602.116943
15.08893013,3600,196.1499939,Rainy,3602.850098
13.67432022,3600,195.4429016,Sunny,3601.729004
12.86540031,3596.457798,194.6575012,Windy,3558.947998
12.06389999,3531.538766,191.3925934,Cloudy,3432.404053
12.48908043,3578.306616,194.7763062,Rainy,3544.50708
11.82689953,3492.42911,197.043396,Rainy,3375.964111
10.9211998,3243.904806,201.472702,Sunny,3087.322021
9.530035973,2463.506931,204.605896,Sunny,2327.583984
7.302142143,1158.018074,207.6033936,Windy,1243.333984
7.065337181,1045.674361,197.6885071,Cloudy,1182.904053
7.121416092,1071.59555,197.4548035,Rainy,1082.255981
8.204873085,1649.410252,197.2725067,Rainy,1780.348999
9.333805084,2361.014205,187.9945068,Sunny,2126.959961
6.959040165,997.6562284,226.2682037,Windy,1088.968018
10.16366005,2889.734254,267.4949951,Cloudy,2493.021973
11.30630016,3370.197128,253.0491943,Sunny,2777.504883
11.83080006,3493.152517,238.3764038,Windy,3369.803955
10.92510033,3245.351288,235.6042938,Cloudy,3047.649902
11.19484997,3336.985131,247.8110962,Rainy,2521.435059
11.90328979,3506.104226,248.5903015,Rainy,2448.966064
12.07431984,3533.036825,254.4682007,Sunny,2146.781006
11.48803043,3418.847994,256.2561951,Windy,2677.680908
9.35147953,2372.584086,247.1587982,Cloudy,2150.053955
8.123675346,1601.595848,238.1992035,Rainy,1602.019043
7.568776131,1293.576952,239.3179932,Rainy,983.8828735
9.295455933,2335.930939,245.0046997,Cloudy,1179.612061
10.07938004,2840.478799,243.9618073,Rainy,865.1251831
9.758314133,2632.436396,238.6656952,Cloudy,1469.287964
10.07448959,2837.554588,227.0948944,Windy,2583.468018
11.16117001,3326.426734,224.7756042,Rainy,3161.23999
10.90106964,3236.38294,225.8800964,Sunny,2942.51001
10.85157013,3217.479434,227.1029053,Windy,3055.093018
11.37952042,3390.604616,227.8069,Cloudy,3053.163086
10.92467022,3245.19196,225.5471954,Windy,2849.961914
10.79856014,3196.584618,227.4980011,Rainy,2770.731934
10.24520969,2935.38043,221.9214935,Sunny,2391.075928
10.03689003,2814.826703,217.4239044,Windy,2407.299072
9.925616264,2744.97821,218.2003021,Cloudy,2391.954102
10.56884003,3097.981561,225.0314941,Sunny,2750.271973
10.31355953,2972.149966,227.8820038,Windy,2639.818115
9.190365791,2267.363696,227.8110046,Cloudy,2139.61792
9.333093643,2360.548608,224.3737946,Rainy,2186.169922
9.560129166,2486.830445,225.7194977,Sunny,2315.969971
9.729194641,2611.894739,220.1567993,Windy,2356.480957
11.14031982,3319.766931,226.9132996,Cloudy,3007.966064
11.91228962,3507.647485,228.9120941,Rainy,3101.111084
12.52466011,3580.928967,228.6381073,Rainy,2737.725098
11.00924969,3275.698002,221.647995,Sunny,2572.282959
11.95946026,3515.50489,221.8339996,Sunny,3439.281982
11.74112034,3475.825952,222.0113068,Windy,3421.800049
12.1177597,3539.086093,226.414505,Cloudy,3461.445068
12.53229046,3581.466215,227.8907013,Rainy,3500.345947
13.52995014,3600,227.1813049,Rainy,3602.566895
14.10929966,3600,225.0536041,Sunny,3603.133057
14.28487015,3600,225.5294037,Windy,3603.37793
13.68671036,3600,227.8536072,Cloudy,3603.243896
13.52890015,3600,225.9866028,Sunny,3603.155029
13.75887012,3600,225.4615936,Windy,3603.224121
14.20808029,3600,223.7722931,Cloudy,3601.875977
14.43280029,3600,220.6085052,Rainy,3603.36499
14.71994972,3600,220.4062042,Rainy,3603.170898
15.14853001,3600,223.4673004,Rainy,3603.210938
14.18820953,3600,225.0975037,Sunny,3603.452881
13.91668987,3600,223.3851929,Windy,3600.594971
13.81777954,3600,219.3052063,Cloudy,3602.968994
13.84599018,3600,217.5334015,Rainy,3602.293945
15.69569969,3600,215.7825928,Rainy,3603.207031
15.9078598,3600,215.7120056,Sunny,3603.154053
15.65501022,3600,216.615799,Sunny,3603.035889
14.63403988,3600,216.2268066,Windy,3603.184082
14.70242977,3600,215.7256927,Cloudy,3603.305908
14.62324047,3600,215.9411926,Rainy,3603.322998
14.49063015,3600,213.7803955,Rainy,3603.629883
14.78818035,3600,213.5500031,Sunny,3602.927002
14.53761959,3600,211.8428955,Windy,3603.516113
14.69089031,3600,210.6045074,Cloudy,3603.342041
15.09035015,3600,210.0572052,Sunny,3603.679932
14.86499023,3600,209.3054962,Windy,3603.658936
14.2512598,3600,209.3338013,Cloudy,3603.535889
14.21037006,3600,210.0653076,Rainy,3603.530029
14.38850021,3600,210.1898041,Rainy,3602.487061
14.86818027,3600,209.9409943,Sunny,3603.160889
15.01064968,3600,209.381897,Windy,3603.446045
14.72694016,3600,210.582901,Cloudy,3603.511963
14.3719101,3600,211.1710052,Rainy,3603.374023
14.57629013,3600,213.7501984,Rainy,3603.799072
14.68972015,3600,210.3569946,Cloudy,3603.647949
14.86995983,3600,208.7583008,Rainy,3603.524902
14.12407017,3600,211.0545044,Cloudy,3603.60791
14.04417038,3600,206.5023041,Windy,3601.893066
14.78938007,3600,206.941803,Rainy,3603.427002
14.32497025,3600,205.7846985,Sunny,3603.14209
14.53328037,3600,207.0601044,Windy,3603.475098
14.54854012,3600,208.4804993,Cloudy,3603.513916
14.07664967,3600,209.0534973,Windy,3603.410889
14.20273972,3600,204.8159943,Rainy,3603.628906
13.75704956,3600,204.0274048,Sunny,3599.121094
14.33139038,3600,204.3235931,Windy,3603.407959
14.34547043,3600,202.378006,Cloudy,3603.602051
15.02812004,3600,203.8892975,Rainy,3603.397949
14.68319035,3600,204.1175995,Sunny,3602.967041
13.9254303,3600,202.3457031,Windy,3603.749023
13.76294041,3600,203.3764038,Cloudy,3603.754883
13.84869003,3600,202.4570007,Rainy,3603.870117
14.55327988,3600,205.4416046,Rainy,3603.801025
14.33498001,3600,206.0592041,Sunny,3603.813965
14.00860977,3600,202.6291046,Sunny,3602.312988
13.92665005,3600,198.9360046,Windy,3603.780029
13.53544998,3600,198.1087036,Cloudy,3603.475098
14.06334972,3600,197.0364075,Rainy,3603.439941
13.61515999,3600,198.2975006,Rainy,3603.420898
13.45738029,3600,197.7881927,Sunny,3584.469971
13.49351978,3600,196.3744965,Windy,3597.350098
14.10834026,3600,196.0041962,Cloudy,3603.099121
13.60523987,3600,194.8654938,Sunny,3601.246094
13.61487961,3600,195.4064941,Windy,3592.12793
13.94643974,3600,196.5791016,Cloudy,3597.870117
13.65997982,3600,198.0852051,Rainy,3591.164063
12.87662029,3596.680184,197.656601,Rainy,3585.695068
11.57499981,3439.805529,198.0397034,Sunny,3285.5979
11.54681015,3433.173506,199.9730988,Windy,3177.488037
12.06587029,3531.823435,199.0175934,Cloudy,3489.400879
11.96790981,3516.871578,201.1585999,Rainy,3168.004883
11.43558979,3405.492944,200.766098,Rainy,3214.548096
10.6084404,3115.937165,201.5287018,Cloudy,2725.778076
8.391713142,1761.653031,199.5431061,Rainy,1794.024048
8.317418098,1716.667548,202.4532013,Cloudy,1776.293945
9.595573425,2513.883812,200.5395966,Windy,2422.391113
11.22574043,3346.454367,204.1587067,Rainy,2963.884033
11.96348,3516.156608,210.2006073,Sunny,3233.235107
10.94923019,3254.220723,206.4197998,Windy,2857.343994
11.48958015,3419.234374,207.8040009,Cloudy,3181.950928
10.64857006,3133.719234,210.526001,Windy,2778.506104
11.71140957,3469.762177,211.4190979,Rainy,3213.990967
10.17203999,2894.515201,214.3798065,Sunny,2571.596924
11.35575008,3384.100275,214.8536072,Windy,3138.937988
11.14340973,3320.759874,213.6040039,Cloudy,3083.434082
10.03804016,2815.528394,222.4221039,Sunny,2533.936035
8.373662949,1750.682612,229.622406,Windy,1748.137939
10.22758007,2925.677693,227.7192993,Cloudy,2641.85498
7.71962595,1373.76046,227.4035034,Rainy,1427.531982
8.617485046,1900.921635,240.3865967,Sunny,1888.470947
8.757260323,1988.836984,235.7830963,Windy,1981.785034
9.617847443,2530.655834,239.4732056,Cloudy,2494.01001
10.05095005,2823.376592,239.2666016,Rainy,2590.113037
9.574184418,2497.612109,238.4347992,Rainy,2484.647949
9.450340271,2437.390258,230.5950928,Sunny,2493.417969
8.959671974,2118.026191,235.0457001,Sunny,2028.745972
10.24615002,2935.895414,231.7532043,Windy,2737.194092
9.047631264,2174.741181,233.3036041,Cloudy,2073.451904
7.349095821,1181.219399,229.7825012,Rainy,1238.699951
9.33029747,2358.718765,231.7816925,Rainy,2261.941895
11.33831024,3379.254553,211.194397,Sunny,3291.034912
12.19299984,3548.823176,199.3766937,Windy,3465.217041
11.49365997,3420.249303,193.8262939,Cloudy,3009.454102
7.291199207,1152.656179,205.2133026,Sunny,1283.264038
8.723022461,1967.195132,218.486496,Windy,1877.781006
10.92230034,3244.313294,214.8849945,Cloudy,2952.834961
12.18463993,3547.787255,207.9062042,Rainy,3453.226074
12.74783039,3593.032316,205.2843018,Rainy,3537.215088
14.46883965,3600,211.7039948,Rainy,3578.905029
12.25751972,3556.435815,199.5364075,Sunny,3412.552979
11.37950993,3390.601771,191.9476013,Windy,3125.500977
9.353273392,2373.758678,232.8777008,Cloudy,2172.136963
8.715836525,1962.661387,225.4259033,Rainy,1898.098999
14.12784958,3600,210.5747986,Rainy,3466.579102
15.27598953,3600,196.923996,Sunny,3603.51001
11.87561035,3501.26859,205.3170929,Sunny,3178.666992
10.97653961,3264.095844,193.4355011,Windy,2872.059082
10.97924042,3265.063106,192.3715973,Cloudy,2930.930908
12.27408981,3558.282388,206.6618958,Rainy,3467.37207
11.46883965,3414.024006,200.7332001,Rainy,3152.559082
10.26702976,2947.264641,199.7837067,Sunny,2508.312988
10.93330956,3248.383996,196.7144012,Windy,2750.896973
10.20203018,2911.454861,207.5554962,Cloudy,2587.139893
9.00207901,2145.331245,230.8242035,Sunny,2231.187012
7.159204006,1089.296968,259.2172852,Windy,1121.251953
6.858222008,953.4219191,263.2013855,Cloudy,970.2166138
6.535968781,820.1324763,262.4880066,Rainy,666.4094849
8.553926468,1861.350959,252.0261993,Rainy,2026.609009
9.864784241,2705.121742,241.5789948,Sunny,2672.014893
10.3990097,3016.256736,243.3722992,Windy,2797.532959
6.953859806,995.352661,247.5491943,Cloudy,1033.333008
10.27949047,2953.989722,233.2870941,Rainy,2823.636963
10.08094978,2841.41587,227.2135925,Rainy,2732.039063
10.88720989,3231.148602,241.4046021,Cloudy,3047.48291
9.556744576,2484.223553,246.1291962,Rainy,2417.144043
9.963247299,2769.037657,249.1972046,Cloudy,2482.677979
8.945305824,2108.793232,237.3170013,Windy,2083.239014
7.915279865,1481.86057,225.7501068,Rainy,1740.313965
12.62780952,3587.446972,216.5751953,Sunny,3198.677002
13.41110039,3600,225.1945953,Windy,3603.0979
9.054163933,2178.965302,218.9338989,Cloudy,2122.379883
6.242335796,708.8390668,220.5937958,Windy,690.4105835
6.870130062,958.5816692,231.4754944,Rainy,946.2349854
7.325591087,1169.565303,246.0451965,Sunny,1185.534058
8.274922371,1691.14247,262.0517883,Windy,1535.954956
7.748125076,1389.227352,276.1769104,Cloudy,1254.579956
5.393813133,438.9656651,271.1037903,Rainy,362.282196
6.243828773,709.381268,265.8442993,Sunny,609.8521729
7.073217869,1049.292149,256.0693054,Windy,861.7052002
7.031723976,1030.333911,240.3218994,Cloudy,828.2376709
7.011104107,1020.9953,239.2337036,Rainy,870.227478
7.028597832,1028.914598,240.9640961,Rainy,905.2581787
6.516060829,812.2876133,227.7386932,Sunny,659.8355713
6.979738235,1006.893708,206.4972992,Sunny,780.8931274
8.570579529,1871.692815,194.2433014,Windy,1446.071045
9.526832581,2461.004861,184.085495,Cloudy,2011.545044
9.844158173,2691.334131,184.0572968,Rainy,2275.812988
10.45440006,3043.766435,182.5596924,Rainy,2527.516113
10.77188015,3185.810172,179.3697052,Sunny,2724.227051
9.7442379,2622.542616,176.5352936,Windy,2346.415039
8.332146645,1725.549773,180.5426025,Cloudy,1828.80603
7.761147022,1396.327116,190.2433929,Sunny,1473.051025
8.613926888,1898.69934,194.0868988,Windy,1806.114014
9.950899124,2761.192601,199.5325928,Cloudy,2496.254883
10.47463989,3053.610033,198.6985016,Rainy,2685.429932
9.772854805,2642.586263,197.8973999,Rainy,2398.968994
10.71704006,3163.113212,196.2601013,Sunny,2841.344971
11.26519012,3358.251853,192.8656006,Windy,3117.829102
11.8246603,3492.012583,192.6616058,Cloudy,3393.945068
11.78859043,3485.178862,193.3811035,Rainy,3357.414063
11.49872971,3421.505926,195.3733063,Rainy,3289.145996
11.50864983,3423.950203,197.3652954,Cloudy,3298.831055
11.33633995,3378.703167,197.3612976,Rainy,3177.251953
11.92276955,3509.426672,201.3623047,Cloudy,3466.022949
12.19731045,3549.352864,201.3551025,Windy,3543.327881
12.1472702,3543.016415,201.0596008,Rainy,3506.072021
11.74617958,3476.842343,201.8766022,Sunny,3304.809082
11.90705967,3506.7524,199.3820038,Windy,3293.166992
11.02363014,3280.7214,198.9279022,Cloudy,2784.813965
10.75636959,3179.466164,201.8421021,Windy,2756.003906
11.10009956,3306.650812,205.986496,Rainy,2938.080078
10.77334023,3186.404315,208.0328979,Sunny,2830.321045
10.34014988,2986.094621,205.8143005,Windy,2639.271973
10.44023991,3036.813601,209.7949982,Cloudy,2719.24707
10.13654995,2874.123823,211.9122925,Sunny,2445.947998
9.5945158,2513.083057,213.5489044,Windy,2142.708984
9.791016579,2655.163845,213.3677979,Cloudy,2222.490967
10.67854023,3146.731073,209.6302032,Rainy,2738.00708
10.94676971,3253.322529,209.0928955,Sunny,2859.018066
10.61795998,3120.192902,208.7153931,Windy,2642.52002
10.23015976,2927.103116,205.3444061,Cloudy,2363.805908
10.09969044,2852.54517,203.9044037,Rainy,2243.38501
10.50667953,3068.966838,203.9113007,Rainy,2469.977051
10.83815002,3212.253703,203.8014984,Sunny,2622.931885
10.80018997,3197.237177,204.0021973,Sunny,2590.285889
10.20788956,2914.733503,205.8390045,Windy,2391.010986
10.40740967,3020.482748,204.9483948,Cloudy,2454.22998
10.40835953,3020.959396,201.5363007,Rainy,2518.75293
9.693123817,2586.047914,204.5570984,Rainy,2251.237061
9.12097168,2222.250538,205.694397,Sunny,1947.942017
9.03574276,2167.057957,203.4389038,Windy,1913.81604
9.602060318,2518.786511,202.6931,Cloudy,2196.074951
10.0580101,2827.646787,200.186203,Sunny,2449.479004
9.52439785,2459.100675,200.5321045,Windy,2256.746094
8.976187706,2128.651509,199.8157043,Cloudy,1962.577026
